# P CFF_tot CFF_2 CFF_6 CFF_10
0.015235256 0.023339688462647647 1.14906474074635e-43 0.0 0.0
0.016427241 0.027686786534900552 0.0 0.0 0.0
0.018905612 0.03284354672753814 0.0 0.0 0.0
0.02029641 0.03896077142373415 0.0 0.0 0.0
0.020885337 0.0462173504745064 0.0 0.0 0.0
0.017872626 0.054825492587195615 0.0 0.0 0.0
0.015761847 0.06503693107822499 0.0 0.0 0.0
0.018140137 0.07715028546887409 0.0 0.0 0.0
0.018791758 0.09151979420384454 0.0 0.0 0.0
0.017764919 0.10856567386900026 0.0 0.0 0.0
0.0149597535 0.12878640784940695 0.0 0.0 0.0
0.011159955 0.1527733237926297 0.0 0.0 0.0
0.0072839493 0.18122788617521907 0.0 0.0 0.0
0.0042526037 0.21498220966979198 0.0 0.0 0.0
0.002374587 0.25502339319800643 0.0 0.0 0.0
0.0013095875 0.30252238628545264 0.0 0.0 0.0
0.0010651263 0.3588682318754433 0.0 0.0 0.0
0.0012426972 0.4257086869858532 0.0 0.0 0.0
0.0018810577 0.5049984091044314 0.0 0.0 0.0
0.002776533 0.5990561174676737 0.0 0.0 0.0
0.003852962 0.7106324008264973 0.0 0.0 0.0
0.004877895 0.8429901546438712 0.0 0.0 0.0
0.0058867675 1.0 0.0 0.0 0.0
