# P CFF_tot CFF_2 CFF_6 CFF_10
0.031313352 0.06448754379919584 1.8844792393224452e-08 0.0 8.272307638890197e-08
0.02774268 0.0730450129790098 1.2767565650551038e-11 0.0 3.368633705314039e-10
0.03248237 0.08273805461901075 6.570260930097421e-16 0.0 2.2221811793021046e-13
0.030050123 0.09371735869368049 4.996469945156543e-26 0.0 2.608857373951925e-20
0.021325534 0.10615361167196091 0.0 0.0 6.93404143329653e-35
0.015175842 0.12024015004342345 0.0 0.0 0.0
0.01094721 0.1361959659662132 0.0 0.0 0.0
0.0067642005 0.15426911176317565 0.0 0.0 0.0
0.0031925298 0.17474055619314818 0.0 0.0 0.0
0.0010681872 0.19792855244778393 0.0 0.0 0.0
0.00024686207 0.22419358577966628 0.0 0.0 0.0
5.631724e-05 0.25394397767853416 0.0 0.0 0.0
3.9925657e-05 0.28764223371926945 0.0 0.0 0.0
4.1710704e-05 0.3258122337665682 0.0 0.0 0.0
4.7750214e-05 0.36904737631666357 0.0 0.0 0.0
5.1514777e-05 0.4180198035896721 0.0 0.0 0.0
5.5258726e-05 0.47349085078770686 0.0 0.0 0.0
6.0033773e-05 0.5363228819650241 0.0 0.0 0.0
6.126249e-05 0.6074926965130225 0.0 0.0 0.0
6.8437526e-05 0.6881067146800026 0.0 0.0 0.0
7.521047e-05 0.7794181782028331 0.0 0.0 0.0
8.288721e-05 0.8828466334550038 0.0 0.0 0.0
9.190221e-05 1.0 0.0 0.0 0.0
